obs,Oil,SP500,ln(OIL),ln(SP500),SPReturns,Unnamed: 6,Oil(+),Oil(-),Unnamed: 9,CPI,Real Oil,RealSP500,ln(realSP500),RealSPreturns,Unnamed: 15,Real oil(+),Real Oil(-),Date,WTI_Return,SP500_Return,WTI_Zscore,SP500_Zscore
2009M02,39.090012516429894,735.0900435936583,3.665867,6.599993,-11.645599999999945,3.665867,43.954888,-43.284753,2009M02,212.193,18.42191425562101,346.4252089341582,5.847666948099725,-12.141660884577465,18.42191425562101,30.290402,-30.463423,2009-02-01,-0.06281445868345703,-0.10993074083749332,-0.8937408722560694,-2.7361939646616777
2009M03,47.93998902144218,797.8702577832152,3.86995,6.681946,8.19529999999995,3.86995,44.158971,-43.284753,2009M03,212.709,22.537828216691434,375.09943527693474,5.927191151560008,7.952420346028255,22.537828216691434,30.492057,-30.463423,2009-03-01,0.22639994042704803,0.08540479460535377,2.5377387102574804,1.9207610361054637
2009M04,49.649980612116615,872.8100944103112,3.904998,6.771718,8.977199999999996,3.904998,44.194019,-43.284753,2009M04,213.24,23.283614993489312,409.3088043567394,6.014469894033531,8.727874247352307,23.283614993489312,30.524611,-30.463423,2009-04-01,0.03566941973869886,0.09392484040614213,0.27475357010829615,2.1238857251631575
2009M05,59.03001244042043,919.1395861548638,4.078046,6.823438,5.172000000000043,4.078046,44.367067,-43.284753,2009M05,213.856,27.60269173669218,429.79368647822076,6.063305294659432,4.883540062590086,27.60269173669218,30.694775,-30.463423,2009-05-01,0.18892317202667153,0.053080838593936974,2.0930832367402568,1.1501321372178455
2009M06,69.63999199836526,919.3197551697367,4.243339,6.823634,0.019599999999986295,4.243339,44.53236,-43.284753,2009M06,215.693,32.28662589808907,426.21677809188833,6.054948085599871,-0.8357209059560944,32.28662589808907,30.851515,-30.463423,2009-06-01,0.17973873152497788,0.00019601920925493843,1.9841114146065657,-0.11068414764201491
2009M07,64.1499941583957,987.4797596418458,4.161224,6.895156,7.152199999999986,4.161224,44.53236,-43.366868,2009M07,215.351,29.788575004711237,458.5443112137143,6.128056930895317,7.310884529544648,29.788575004711237,30.851515,-30.543951,2009-07-01,-0.07883398148722409,0.07414178156056761,-1.08380978165962,1.652241819652044
2009M08,71.03999298949506,1020.6204442211158,4.263243,6.928166,3.3009999999999984,4.263243,44.634379,-43.366868,2009M08,215.834,32.914180800752,472.872876479663,6.15882659228419,3.0769661388872827,32.914180800752,30.951293,-30.543951,2009-08-01,0.10740451221378056,0.03356087479837555,1.1258782234278935,0.6847606275923956
2009M09,69.41000351551301,1057.0803499889873,4.240031,6.963266,3.509999999999991,4.240031,44.634379,-43.39008,2009M09,215.969,32.13887341031028,489.45929739406455,6.193301307122213,3.447471483802289,32.13887341031028,30.951293,-30.567789,2009-09-01,-0.02294467391379218,0.035723275948774225,-0.42069266712835585,0.73631399614965
2009M10,75.71997528945424,1036.1902034170414,4.327042,6.943306,-1.99600000000002,4.327042,44.72139,-43.39008,2009M10,216.177,35.0268415647614,479.32490663532263,6.172378669420777,-2.092263770143621,35.0268415647614,31.037342,-30.567789,2009-10-01,0.09090867964775362,-0.01976211796214311,0.9301579798266906,-0.5865020601156676
2009M11,77.99003015543155,1095.630198012862,4.356581,6.999085,5.5779000000000245,4.356581,44.750929,-43.39008,2009M11,216.33,36.05141688874939,506.4624407215189,6.227450166391313,5.507149697053659,36.05141688874939,31.066173,-30.567789,2009-11-01,0.029979603893154794,0.0573639804736672,0.2072448742677876,1.2522456566580444
2009M12,74.4699732114662,1115.09959190546,4.310396,7.016699,1.7614000000000019,4.310396,44.750929,-43.436265,2009M12,215.949,34.48498173710746,516.3717321707718,6.246826917293654,1.937675090234059,34.48498173710746,31.066173,-30.612211,2009-12-01,-0.04513470423014332,0.01777004132225435,-0.6839735971238978,0.308294559827578
2010M01,78.33002574087563,1073.8697584737827,4.360931,6.979024,-3.7675000000000125,4.360931,44.801464,-43.436265,2010M01,216.687,36.14892713493455,495.58568740800445,6.205740270015947,-4.1086647277706945,36.14892713493455,31.113296,-30.612211,2010-01-01,0.05183367688945384,-0.03697412655422527,0.4665397278857345,-0.9968500764375448
2010M02,76.3900154649074,1104.4900342958992,4.335852,7.007139,2.811499999999967,4.335852,44.801464,-43.461344,2010M02,216.741,35.24483852381755,509.58980271194616,6.233606093680872,2.786582366492496,35.24483852381755,31.113296,-30.637539,2010-02-01,-0.024767134411342928,0.02851395672566026,-0.4423158505055203,0.564438074382049
2010M03,81.19997992999073,1169.4303162207689,4.396915,7.064272,5.713300000000032,4.396915,44.862527,-43.461344,2010M03,217.631,37.31085182257616,537.345468348153,6.286641217917933,5.303512423706103,37.31085182257616,31.170262,-30.637539,2010-03-01,0.06296587892815597,0.058796620981979686,0.5986214088867776,1.2864009493156854
2010M04,84.28998027535073,1186.6897651469492,4.434263,7.078923,1.4650999999999748,4.434263,44.899875,-43.461344,2010M04,218.009,38.66353236579716,544.3306309129207,6.29955683964751,1.291562172957672,38.66353236579716,31.205874,-30.637539,2010-04-01,0.038054200851085795,0.014758851969869813,0.3030485917983918,0.2365054033842697
2010M05,73.73997103449133,1089.410496474501,4.300545,6.993392,-8.553099999999958,4.300545,44.899875,-43.595062,2010M05,218.178,33.798078190510196,499.32188235042076,6.213250942603552,-8.630589704395764,33.798078190510196,31.205874,-30.772032,2010-05-01,-0.12516326621972862,-0.08197531615215536,-1.6334988535764803,-2.0697143377376506
2010M06,75.33998476143968,1030.7098308194236,4.322011,6.938003,-5.538899999999991,4.322011,44.921341,-43.595062,2010M06,217.965,34.5651754921385,472.8785955632435,6.158838686547322,-5.441225605622968,34.5651754921385,31.228317,-30.772032,2010-06-01,0.021698052013065627,-0.05388296316681529,0.10898567183715573,-1.3999702309021946
2010M07,76.31999792867283,1101.600057928249,4.334935,7.004519,6.651600000000002,4.334935,44.934265,-43.595062,2010M07,218.011,35.007406932986335,505.2956309214898,6.225143665756405,6.63049792090824,35.007406932986335,31.24103,-30.772032,2010-07-01,0.013007875835604699,0.06877806438740097,0.005878211720659505,1.5243665231492867
2010M08,76.59999412121483,1049.3298486403887,4.338597,6.955907,-4.861200000000032,4.338597,44.937927,-43.595062,2010M08,218.312,35.087395159778126,480.65605584685625,6.175151953718538,-4.999171203786634,35.087395159778126,31.243312,-30.772032,2010-08-01,0.0036687133142179196,-0.04744935234132397,-0.1049293608223303,-1.246587816182638
2010M09,75.23999966647389,1141.2004344100226,4.320683,7.039836,8.392900000000036,4.320683,44.937927,-43.612976,2010M09,218.439,34.444398512387394,522.4343795796642,6.25849938663075,8.33474329122117,34.444398512387394,31.243312,-30.790528,2010-09-01,-0.017754498160781007,0.08755167489867,-0.35911211588024955,1.9719443750475616
2010M10,81.89000955802962,1183.260449579684,4.405377,7.076029,3.619299999999992,4.405377,45.022621,-43.612976,2010M10,218.711,37.4421083338422,541.0155180030653,6.293447962359441,3.494857572869048,37.4421083338422,31.326762,-30.790528,2010-10-01,0.08838397024234568,0.03685594037773532,0.900202732774392,0.7633176197590612
2010M11,84.25003629217213,1180.5503416949325,4.433789,7.073736,-0.22929999999998785,4.433789,45.051033,-43.612976,2010M11,218.803,38.50497310008187,539.5494310840951,6.290734404382526,-0.2713557976914416,38.50497310008187,31.354753,-30.790528,2010-11-01,0.028819470737393438,-0.0022903730837232628,0.19348009198434732,-0.16996172351372105
2010M12,89.14996930484459,1257.6397135286331,4.49032,7.136992,6.325599999999998,4.49032,45.107564,-43.612976,2010M12,219.179,40.67450317085331,573.7957165278759,6.352273438423332,6.153903404080552,40.67450317085331,31.409567,-30.790528,2010-12-01,0.058159417233719646,0.06529952100392622,0.5415935595842611,1.4414352737566334
2011M01,89.17003030471606,1286.119726003204,4.490545,7.159385,2.2393000000000107,4.490545,45.107789,-43.612976,2011M01,220.223,40.49078902054556,584.0079038080509,6.36991451665454,1.7641078231208418,40.49078902054556,31.409567,-30.795054,2011-01-01,0.00022502531439894113,0.022645605230342758,-0.1457881323643746,0.42453189304939415
2011M02,88.57999127530873,1327.2202547180157,4.483906,7.190842,3.1456999999999624,4.483906,45.107789,-43.619615,2011M02,221.309,40.02548078718386,599.7136378177189,6.396452270982621,2.6537754328081142,40.02548078718386,31.409567,-30.806613,2011-02-01,-0.006617010529109679,0.03195700049056649,-0.2269677222189411,0.6465229845469563
2011M03,102.86001642193254,1325.8300564821852,4.633369,7.189794,-0.10479999999999379,4.633369,45.257252,-43.619615,2011M03,223.467,46.02917496629593,593.3001546009858,6.385700433842662,-1.0751837139959086,46.02917496629593,31.549326,-30.806613,2011-03-01,0.1612105052284456,-0.001047451039786762,1.7642771655778775,-0.14032947040139693
2011M04,109.52994695072852,1363.6101721342936,4.696198,7.217891,2.8096999999999817,4.696198,45.320081,-43.619615,2011M04,224.906,48.70032233498818,606.3022650059552,6.407378648854898,2.16782150122361,48.70032233498818,31.605737,-30.806613,2011-04-01,0.06484473521213396,0.028495443641057605,0.6209137186638034,0.5639967076756557
2011M05,100.90000732942036,1345.2000270841024,4.61413,7.204298,-1.3593000000000188,4.61413,45.320081,-43.701683,2011M05,225.964,44.653133830796214,595.3160800322628,6.389092491439527,-1.8286157415371207,44.653133830796214,31.605737,-30.893374,2011-05-01,-0.07879068566690983,-0.013501032352505882,-1.0832960841263246,-0.43723278418014566
2011M06,96.26001310339689,1320.6403346974746,4.567053,7.185872,-1.8425999999999831,4.567053,45.320081,-43.74876,2011M06,225.722,42.64538374788319,585.0738229758174,6.37173803239123,-1.7354459048297244,42.64538374788319,31.605737,-30.939379,2011-06-01,-0.045986064310924446,-0.018257279134809568,-0.6940748394671301,-0.5506255019338107
2011M07,97.30000105162233,1292.2795100595406,4.577799,7.164163,-2.1708999999999534,4.577799,45.330827,-43.74876,2011M07,225.922,43.0679619743196,572.0025097420971,6.349143379031181,-2.259465336004851,43.0679619743196,31.615597,-30.939379,2011-07-01,0.010803945633254264,-0.021475055617190986,-0.020271044726841395,-0.6273398603684104
2011M08,86.3299859931804,1218.8901371133468,4.458177,7.105696,-5.846700000000027,4.458177,45.330827,-43.868382,2011M08,226.545,38.107213133452696,538.0344466279754,6.2879225853016765,-6.122079372950484,38.107213133452696,31.615597,-31.061755,2011-08-01,-0.1127442439864087,-0.05679063420483432,-1.486149270155026,-1.4692914281456446
2011M09,85.51997719038322,1131.4202715782978,4.44875,7.031229,-7.446700000000028,4.44875,45.330827,-43.877809,2011M09,226.889,37.692429862348206,498.66686863545516,6.211938274883855,-7.598431041782128,37.692429862348206,31.615597,-31.072699,2011-09-01,-0.009382705134009517,-0.07176189458895832,-0.25978221761533216,-1.8262182195539218
2011M10,86.31997229561085,1253.2995593178944,4.458061,7.133535,10.230600000000045,4.458061,45.340138,-43.877809,2011M10,226.421,38.12366003842879,553.5262008903302,6.316309087776907,10.437081289305183,38.12366003842879,31.626973,-31.072699,2011-10-01,0.009354482210006898,0.10772238292105074,-0.037468681351334306,2.452830146194532
2011M11,97.15998988234384,1246.9601643732863,4.576359,7.128464,-0.5071000000000048,4.576359,45.458436,-43.877809,2011M11,226.23,42.94743839559026,551.1913381838334,6.3120820051054265,-0.4227082671480531,42.94743839559026,31.746115,-31.072699,2011-11-01,0.1255794840805824,-0.0050581641854707815,1.341521168818932,-0.23594807148230773
2011M12,98.56004930118203,1257.599469701705,4.590666,7.13696,0.8496000000000059,4.590666,45.472743,-43.877809,2011M12,225.672,43.67402659664559,557.2687217296364,6.323047568345206,1.0965563239779819,43.67402659664559,31.762891,-31.072699,2011-12-01,0.014409834959159706,0.008532193435197621,0.02251221792088143,0.08805689638132697
2012M01,100.27004536859216,1312.4094478874983,4.607867,7.17962,4.26599999999997,4.607867,45.489944,-43.877809,2012M01,226.665,44.23710999430532,579.0084256005553,6.361317029454258,3.826946110905194,44.23710999430532,31.775702,-31.072699,2012-01-01,0.017349789083249023,0.0435830162991353,0.05739427283020271,0.9236964764872062
2012M02,102.20003293195178,1365.6803385896733,4.626932,7.219408,3.9787999999999712,4.626932,45.509009,-43.877809,2012M02,227.663,44.890927788859756,599.8692534973505,6.396711720632381,3.5394691178122883,44.890927788859756,31.790373,-31.072699,2012-02-01,0.019247897577636452,0.04059014569570629,0.07991500680443801,0.8523440536334255
2012M03,106.15995859506529,1408.4695945929986,4.664947,7.250259,3.0851000000000184,4.664947,45.547024,-43.877809,2012M03,229.392,46.27884084670141,614.0011833860809,6.419996855484179,2.328513485179773,46.27884084670141,31.820823,-31.072699,2012-03-01,0.03874681396384827,0.03133182399587997,0.3112663284060269,0.6316182781570414
2012M04,103.32000328272034,1397.9106387904685,4.637831,7.242734,-0.7525000000000226,4.637831,45.547024,-43.904925,2012M04,230.085,44.90514517796481,607.5627002153415,6.409455380119909,-1.0541475364269637,44.90514517796481,31.820823,-31.102832,2012-04-01,-0.02675166183115829,-0.007496758072069953,-0.4658619303099105,-0.29408609521307405
2012M05,94.65001157992356,1310.329616245608,4.550186,7.178034,-6.469999999999931,4.550186,45.547024,-43.99257,2012M05,229.815,41.18530625934929,570.1671415032125,6.345929548552265,-6.352583156764435,41.18530625934929,31.820823,-31.189303,2012-05-01,-0.08391397045422644,-0.06265137421132971,-1.1440829854602443,-1.6090161455124465
2012M06,82.29999113768756,1362.1600625062708,4.410371,7.216827,3.8793000000000077,4.410371,45.547024,-44.132385,2012M06,229.478,35.864000530633675,593.5906982396007,6.386190021648859,4.026047309659386,35.864000530633675,31.820823,-31.32765,2012-06-01,-0.13048091844983556,0.03955527343506815,-1.6965918915117995,0.8276718733339834
2012M07,87.90001716765127,1379.3201336766665,4.4762,7.229346,1.251899999999928,4.4762,45.612853,-44.132385,2012M07,229.104,38.36686272070818,602.0497824903391,6.400340137056441,1.4150115407582042,38.36686272070818,31.888283,-31.32765,2012-07-01,0.06804406601447743,0.012597690713984422,0.6588732336800444,0.18498159490138158
2012M08,94.13001830272098,1406.5806961314088,4.544677,7.248917,1.9571000000000005,4.544677,45.68133,-44.132385,2012M08,230.379,40.85876677245799,610.5507429632947,6.414361407153722,1.4021270097281047,40.85876677245799,31.95121,-31.32765,2012-08-01,0.07087599451985604,0.019763767517898545,0.6924735830237566,0.35582658289709407
2012M09,94.5100331723576,1440.6706308123626,4.548706,7.272864,2.3947000000000607,4.548706,45.685359,-44.132385,2012M09,231.407,40.84147548361008,622.5700306440007,6.433856121037829,1.9494713884107284,40.84147548361008,31.95121,-31.328074,2012-09-01,0.004037127331840917,0.024236031942364233,-0.10055819125652293,0.4624489346829638
2012M10,89.49001009494086,1412.16038681725,4.494127,7.252876,-1.998800000000056,4.494127,45.685359,-44.186964,2012M10,231.317,38.68717391931455,610.4870748009225,6.41425712182938,-1.9598999208449541,38.68717391931455,31.95121,-31.382264,2012-10-01,-0.053116297909468924,-0.019789564238591018,-0.778673846595433,-0.5871564012424204
2012M11,86.52998489024978,1416.179455027356,4.460491,7.255718,0.2842000000000233,4.460491,45.685359,-44.2206,2012M11,230.221,37.58561768485489,615.1391293701946,6.421848468839338,0.7591347009958227,37.58561768485489,31.95121,-31.41115,2012-11-01,-0.033076599293605624,0.0028460423105085564,-0.5409062359524187,-0.04750548275877696
2012M12,87.86003175721065,1426.1902396993457,4.475745,7.262762,0.7044000000000494,4.475745,45.700613,-44.2206,2012M12,229.601,38.26639768869066,621.1602909827683,6.431589166151468,0.9740697312130564,38.26639768869066,31.969161,-31.41115,2012-12-01,0.015370936082420794,0.007068867322183037,0.033915519040550575,0.0531700344270652
2013M01,94.759964058431,1498.1106102958636,4.551347,7.31196,4.919799999999963,4.551347,45.776215,-44.2206,2013M01,230.28,41.14988885636225,650.5604526210976,6.477834226180483,4.624506002901452,41.14988885636225,32.04181,-31.41115,2013-01-01,0.07853323249742705,0.05042831495725242,0.7833254073426513,1.0868938575750438
2013M02,95.31002507134313,1514.6792812677968,4.557135,7.322959,1.099899999999998,4.557135,45.782003,-44.2206,2013M02,232.166,41.052533562771096,652.4121883771943,6.480676552940823,0.2842326760339908,41.052533562771096,32.04181,-31.413519,2013-02-01,0.0058047828360610065,0.011059711384502569,-0.07958525979009441,0.1483149407093049
2013M03,92.9399885073347,1569.190248495194,4.531954,7.358315,3.5356000000000165,4.531954,45.782003,-44.245781,2013M03,232.773,39.92730621993733,674.1289790891531,6.5134214562383805,3.274490329755775,39.92730621993733,32.04181,-31.441311,2013-03-01,-0.024866603090644146,0.03598845504889403,-0.44349602944257005,0.7426360774524818
2013M04,92.02000508619194,1563.0698201106381,4.522006,7.354407,-0.39080000000000226,4.522006,45.782003,-44.255729,2013M04,232.531,39.5732203818811,672.1984682088143,6.510553636515446,-0.28678197229341507,39.5732203818811,32.04181,-31.450219,2013-04-01,-0.00989868232090596,-0.0039003737057538013,-0.26590419904960166,-0.20834542277768353
2013M05,94.5100331723576,1639.84007365628,4.548706,7.402354,4.794699999999974,4.548706,45.808703,-44.255729,2013M05,232.945,40.57182303649256,703.960193889665,6.556721811789077,4.616817527363093,40.57182303649256,32.066731,-31.450219,2013-05-01,0.02705963864958849,0.04911505075327205,0.17259998402109372,1.0555845912493358
2013M06,95.76995369200525,1618.7701933072467,4.561949,7.389422,-1.2932000000000166,4.561949,45.821946,-44.255729,2013M06,233.504,41.01426686138364,693.2515902542341,6.541392978404882,-1.5328833384195661,41.01426686138364,32.077577,-31.450219,2013-06-01,0.0133310768958248,-0.012848740976340922,0.00971293724816775,-0.42168163738393216
2013M07,104.67004774347376,1668.6797101449806,4.650813,7.419788,3.0365999999999893,4.650813,45.91081,-44.255729,2013M07,233.596,44.808150714684224,714.3442996219886,6.571365058468295,2.9972080063413564,44.808150714684224,32.166047,-31.450219,2013-07-01,0.09293200746542163,0.030831749339148562,0.9541644197425906,0.6196960993883778
2013M08,106.56999507296375,1670.0903404074036,4.668802,7.420633,0.08449999999999847,4.668802,45.928799,-44.255729,2013M08,233.877,45.56668465602164,714.0891752534039,6.571007849853705,-0.03572086145906539,45.56668465602164,32.182834,-31.450219,2013-08-01,0.018151776658652086,0.0008453571130797588,0.06690971880692136,-0.09520341398262695
2013M09,106.28997793999216,1687.1702563357246,4.666171,7.430808,1.0175000000000267,4.666171,45.928799,-44.25836,2013M09,234.149,45.394162665649716,720.5541156851939,6.580020521134263,0.9012671280558493,45.394162665649716,32.182834,-31.454012,2013-09-01,-0.002627541952872181,0.010226941330703454,-0.17963335710246678,0.1284610382550655
2013M10,100.54003435810014,1720.0299801923825,4.610556,7.450097,1.9289000000000556,4.610556,45.928799,-44.313975,2013M10,233.546,43.04934974613144,736.4844528240186,6.601888126140186,2.1867605005922996,43.04934974613144,32.182834,-31.507049,2013-10-01,-0.054096761457023135,0.019476234679494775,-0.7903068795812684,0.3489715706400898
2013M11,93.85997086902627,1783.5392288725006,4.541804,7.486355,3.6257999999999235,4.541804,45.928799,-44.382727,2013M11,233.069,40.271323457442335,765.2408638096447,6.640190638923341,3.830251278315533,40.271323457442335,32.182834,-31.573756,2013-11-01,-0.06644182620110362,0.036923338204264855,-0.9367789699903429,0.7649244377125175
2013M12,97.47003525011782,1805.749463817006,4.579545,7.498731,1.2376000000000609,4.579545,45.96654,-44.382727,2013M12,233.049,41.823837583563034,774.8368213624628,6.652652454103242,1.2461815179900526,41.823837583563034,32.220661,-31.573756,2013-12-01,0.03846223632573986,0.012452899597025446,0.307889863203007,0.18152965916086164
